지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
108,2017-01-15,-6.6,-11.5,748,-.9,1548,,,,,,,7.4,290,1317,5,290,1340,2.3,2011,-19.6,25,1352,35.3,1.3,1017.2,1030.6,743,1026.5,1724,1028.5,9.9,9.2,1200,1.8,10.76,,,,,,0,0,-4.2,-13.6,-2.6,-.9,.8,1.9,3.1,6.3,9.2,14.5,17,1.3,1.8,,
108,2017-01-16,-3.8,-8.9,719,4,1442,,,,,,,4.9,20,1011,2.9,250,1918,1.4,1180,-16.9,17,1454,37.6,1.7,1018.6,1031.6,2355,1027.2,14,1029.7,9.9,9.2,1200,1.73,10.41,,,,,,.1,0,-2.8,-13.5,-1.9,-.8,.6,1.7,2.9,6.2,9.1,14.5,17,1.4,2,,
108,2017-01-17,-2,-7.1,736,3.4,1519,,,,,,,4.9,320,1418,2.6,270,2047,1.5,1274,-12.3,25,1256,46.6,2.4,1020.6,1032.8,951,1030.1,1639,1031.6,9.9,8.6,1100,1.34,7.58,,,,,,4.4,1.1,-2.3,-12.1,-1.5,-.7,.6,1.5,2.7,6,9,14.4,16.9,1.1,1.5,,
108,2017-01-18,-.5,-3,757,2.8,1511,.83,,,,,0,4.7,250,1558,3.1,290,2307,1.3,1111,-5.5,53,1130,68.9,4.1,1019.5,1032.4,149,1028.6,1413,1030.5,9.9,1.9,1000,.81,4.48,,,,,,4,3.5,-1.6,-8.3,-.5,-.3,.6,1.5,2.7,5.8,8.8,14.3,16.8,.6,.9,0,
108,2017-01-19,-1.2,-4.9,741,4.7,1505,,,,,,,7,270,1736,4.6,270,1640,1.6,1356,-9.5,33,1318,55.4,3,1012.8,1029.5,10,1018.3,2358,1023.7,10,8.1,1200,1.35,8.08,,,,,,6.3,1.8,-.9,-9.2,-.7,-.3,.6,1.4,2.5,5.6,8.7,14.2,16.8,1.1,1.6,4,
108,2017-01-20,-4.4,-7.8,2357,-1.4,1,6.75,,,,,4,10.6,270,849,6.4,290,1229,3,2573,-9.2,47,4,70.3,3.1,1011.5,1029.5,2353,1015.5,450,1022.5,10,6,1400,1.32,6.88,6.6,850,6.6,850,6.9,4.8,3.8,-2.2,-11.1,-.4,-.2,.6,1.4,2.5,5.5,8.6,14.1,16.8,.8,1.1,0,
108,2017-01-21,-5.2,-10,641,-.9,1248,6.72,,,,,2.1,10.8,290,2348,5.8,270,2349,1.6,1368,-8.5,48,1240,78.1,3.4,1015.4,1030.7,832,1022,2252,1026.5,10,3.3,1200,1.76,6.37,3.2,2355,5.7,2355,3.4,5.3,3.6,-3.6,-15.7,-1.5,-.3,.6,1.4,2.5,5.4,8.5,14.1,16.7,.7,1,2.1,
108,2017-01-22,-8.3,-10.9,2331,-3.3,1,.42,,,,,0,10.9,250,34,6.2,250,1447,3.8,3264,-16.6,38,1605,51.3,1.7,1016.7,1030,2258,1022.4,5,1027.9,10,9.1,1200,1.79,10.73,0,,5.7,20,0,0,0,-2.7,-15.4,-1.5,-.3,.7,1.4,2.4,5.3,8.4,14,16.7,1,1.4,,
108,2017-01-23,-8.9,-12.6,548,-4.1,1552,,,,,,,7.5,270,1442,4.7,270,1451,2.2,1912,-18,33,1238,48.4,1.5,1020.4,1033.6,2326,1029.9,1,1031.8,10.1,9.4,1200,1.8,10.81,,,3.5,1,,0,0,-4.9,-18.5,-2.6,-.7,.5,1.4,2.4,5.2,8.2,13.9,16.7,1,1.5,,
108,2017-01-24,-7,-11.6,419,-1.3,1530,,,,,,,6.6,290,1125,4.1,290,1133,2,1730,-16.2,28,1513,49.6,1.7,1023.4,1035.7,1100,1033.2,20,1034.7,10.1,9.4,1200,1.79,11.07,,,2.3,1,,0,0,-5,-18.8,-2.7,-1,.3,1.3,2.3,5.2,8.1,13.9,16.6,1.1,1.6,,
108,2017-01-25,-5.2,-10.2,650,.9,1509,,,,,,,6.9,290,1258,4,320,1255,1.5,1263,-14.4,28,1425,50.6,2,1023.4,1036.9,932,1032.9,1638,1034.6,10.1,9.5,1200,1.8,10.78,,,1.9,1,,0,0,-4.8,-16.7,-2.6,-1,.2,1.2,2.2,5.1,8,13.8,16.6,1.2,1.7,,
108,2017-01-26,-1.3,-7.9,624,3.4,1419,.83,,,,,.3,11.9,200,2327,5.6,180,2258,2.2,1910,-7.3,44,1306,64.4,3.8,1015.8,1033.7,1,1017.9,2358,1026.8,10.1,5.7,1100,1.38,7.06,,,1.5,1,,6.9,3.9,-2.5,-13.9,-1.7,-.9,.2,1.1,2.2,5,8,13.7,16.6,1.1,1.5,3.3,
108,2017-01-27,-2.6,-5.7,2348,3.1,1,1.67,,,,,3,11.6,270,251,6.1,270,259,3.4,2968,-12.7,28,1509,47.3,2.5,1016.5,1030.9,2344,1017.3,34,1027.5,10.2,9.2,1200,1.83,11.32,,,.9,1,,1.6,.9,.6,-8.2,.3,-.2,.3,1.1,2.2,4.9,7.9,13.7,16.5,1.5,2.1,,
108,2017-01-28,-1.6,-8.2,649,4.3,1354,,,,,,,6,20,529,3.3,50,527,1.7,1455,-14.8,17,1437,38,2,1016,1031.7,119,1023.1,2348,1026.9,10.2,7.8,1200,1.83,10.22,,,,,,6.6,3.1,-1.4,-11.9,-.7,-.3,.4,1.1,2.1,4.8,7.8,13.6,16.4,1.6,2.3,0,
108,2017-01-29,.8,-.9,2346,2.5,1029,13.2,,,,,4.5,6.4,290,2301,4.2,270,2348,1.8,1514,-4.8,33,437,71.1,4.6,1008.3,1023.1,1,1016.4,1715,1019.1,10.3,0,1200,.39,1.94,2.1,2310,2.1,2310,2.2,9.6,7.4,.1,-.1,.2,-.1,.5,1.2,2.1,4.8,7.7,13.5,16.4,.4,.6,4.6,
108,2017-01-30,-4.8,-7.9,2354,-.9,1,1.58,,,,,.1,8.8,290,923,5.8,290,1006,3.3,2830,-11.3,44,1601,61.4,2.7,1014.4,1031.1,2325,1017.8,200,1025.5,10.3,8.7,1200,1.92,11.49,.1,145,2.2,145,.1,2.9,2.9,.1,-11.6,0,-.1,.5,1.2,2.2,4.7,7.6,13.5,16.4,1.1,1.6,,
108,2017-01-31,-5.4,-9.9,422,.2,1510,,,,,,,6,290,1606,3.5,290,1610,1.7,1447,-16,26,1258,44.8,1.7,1018.2,1031.7,842,1027.2,1556,1029.4,10.3,8.2,1300,1.84,10.8,,,1.5,1,,3.1,0,-1.8,-14,-.7,-.2,.6,1.2,2.1,4.7,7.5,13.3,16.3,1.3,1.9,,
108,2017-02-01,-4,-7.5,2357,.7,1422,,,,,,,8.6,320,1221,5.2,290,1710,2.5,2184,-14.7,27,1618,44.5,2,1018.2,1032.5,2400,1026.7,500,1029.3,10.3,9.5,1200,1.94,12.02,,,.8,1,,1.4,.1,-1.6,-11.5,-.7,-.2,.6,1.2,2.1,4.6,7.5,13.3,16.3,1.7,2.4,,
108,2017-02-02,-2.7,-9.2,659,3.3,1511,,,,,,,8.4,270,1319,6,290,54,2.7,2313,-11.6,22,1048,52.9,2.9,1019.4,1033.3,802,1028.1,1711,1030.4,10.4,9.6,1200,1.98,12.2,,,,,,1.3,1.3,-1.5,-11.7,-1.1,-.5,.5,1.2,2,4.6,7.4,13.2,16.2,1.4,2,,
108,2017-02-03,1.5,-2.3,721,6.7,1445,,,,,,,7,270,1241,4.4,250,1243,1.5,1306,-4.5,39,1502,65.4,4.4,1016,1029,836,1024.8,1642,1026.8,10.4,9.2,1200,1.73,10.33,,,,,,2.3,2.1,1.8,-9.8,.2,-.2,.6,1.2,2,4.5,7.3,13.1,16.2,1.3,1.9,,
108,2017-02-04,.9,-2.9,646,3.2,1422,,,,,,,4.9,20,1611,3,50,1055,1.6,1399,-4.2,56,2311,69.4,4.5,1010.3,1025.4,1,1016.4,2357,1021.1,10.4,1,1000,.56,3.59,,,,,,7,5.5,-.1,-8.2,.1,-.1,.6,1.2,2.1,4.5,7.2,13,16.1,.8,1.1,0,
108,2017-02-05,1.2,-1.5,2352,2.3,1,9.95,,,,,.5,7.8,270,1810,4.8,270,1816,2.1,1786,-2.8,59,537,75.3,5,1003,1016.4,1,1011.7,1529,1013.8,10.5,0,1100,.48,2.44,,,,,,7.3,6.3,.7,-4,.2,-.1,.6,1.3,2,4.5,7.2,13,16.1,.6,.9,.5,
108,2017-02-06,-1.7,-4.4,744,2.6,1644,,,,,,,8.9,270,416,4.8,270,441,3,2549,-10.7,33,1613,51,2.7,1011.5,1026.4,2331,1016.2,1,1022.4,10.5,9.8,1200,1.94,12.49,,,,,,0,0,1,-7.1,.2,-.1,.6,1.2,2,4.4,7.1,12.9,16,1.5,2.2,,
108,2017-02-07,-2,-5.6,631,3,1512,,,,,,,5.2,20,1025,3.5,270,2010,1.5,1331,-12.5,29,1416,45.4,2.3,1014.4,1027.9,833,1023.3,2356,1025.4,10.5,4.1,1200,1.31,7.68,,,,,,5.3,1.8,-.5,-11.2,-.2,0,.7,1.2,2,4.4,7.1,12.8,16,1.1,1.6,,
108,2017-02-08,-2.2,-4.9,622,.6,1351,,,,,,,7.8,250,2054,4.9,270,2101,2,1771,-11.5,31,1429,50.1,2.6,1008.4,1023.3,1,1017,2336,1019.4,10.6,1.2,1200,.89,5.84,,,,,,6.8,4.1,-1.3,-9.6,-.3,-.1,.7,1.3,2,4.4,7,12.8,16,1.2,1.7,,
108,2017-02-09,-5.3,-7.1,2353,-2.1,1332,,,,,,,11,270,1751,6.7,290,924,3.8,3312,-15,30,1323,47,1.9,1005.1,1017.4,2156,1014.3,1451,1016.1,10.6,8.8,1200,2.08,11.31,,,,,,1.5,1.5,-3.3,-9.6,-.9,-.2,.7,1.3,2,4.3,7,12.7,15.9,1.4,2.1,,
108,2017-02-10,-6.6,-9.3,709,-2.5,1520,,,,,,,10.7,250,1444,6.2,290,1002,4.1,3507,-17,29,1522,44.3,1.6,1007.5,1021,2325,1017,40,1018.6,10.7,9.6,1200,2.06,13.12,,,,,,.9,.9,-3.1,-10.3,-1.7,-.7,.5,1.2,1.9,4.3,7,12.7,15.9,1.5,2.1,,
108,2017-02-11,-4.8,-9.2,451,.8,1514,,,,,,,9.8,360,1308,5.6,290,1310,2.8,2416,-15,31,1432,45.4,1.9,1013.5,1027.4,2322,1021,1,1024.6,10.7,9.7,1200,2.09,13.41,,,,,,.3,.3,-1.7,-13.2,-1.6,-1.1,.3,1,1.8,4.2,6.8,12.6,15.8,1.5,2.2,,
108,2017-02-12,-2.2,-7.4,706,4.2,1437,,,,,,,7.9,270,1146,4.8,250,1428,2.1,1844,-11.3,30,1303,51.3,2.6,1017.8,1030.1,2343,1027.4,1,1028.9,10.7,9.8,1200,2.11,13.67,,,,,,0,0,.2,-12.7,-1,-.8,.2,.9,1.8,4.2,6.8,12.5,15.8,1.7,2.4,,
108,2017-02-13,.1,-5.4,709,6.1,1440,,,,,,,6.4,270,1456,3.9,250,1514,1.6,1346,-7.2,31,1128,59.6,3.8,1019.5,1032.4,833,1029,1635,1030.5,10.8,6.4,1300,1.51,9.32,,,,,,4.3,4.3,.2,-13.5,-.5,-.5,.2,.9,1.8,4.1,6.8,12.4,15.8,1.3,1.8,,
108,2017-02-14,.3,-4,759,6.5,1506,,,,,,,7.5,180,1400,4.2,290,545,2.5,2167,-10.9,22,1311,46,2.8,1021.8,1034.4,1018,1030.6,1,1032.8,10.8,9.8,1200,2.1,13.79,,,,,,0,0,3,-8.4,.5,-.2,.3,.9,1.8,4.1,6.7,12.4,15.7,2,2.8,,
108,2017-02-15,1.8,-3.9,733,8,1524,,,,,,,5.9,250,1500,3.4,200,1502,1.4,1227,-7.5,28,1541,52.1,3.5,1018.9,1033.1,11,1025.9,2353,1029.8,10.8,8.9,1200,1.8,11.14,,,,,,0,0,1.5,-8.2,.3,-.2,.4,.9,1.8,4.1,6.6,12.3,15.7,1.6,2.3,,
108,2017-02-16,5.5,-1.9,727,10.3,2001,1.12,,,,,0,7.2,230,2231,4.1,230,2339,2,1692,-1.1,38,1100,63.9,6.2,1009,1026.1,8,1014.8,2356,1019.6,10.9,2.1,900,.86,5.08,,,,,,5.8,5.4,2.8,-6.6,.8,-.1,.4,.9,1.8,4,6.6,12.2,15.6,1,1.5,4,
108,2017-02-17,.8,-5.2,2356,9,1,5.17,,,,,4,11.5,250,17,6.1,250,18,3.9,3410,-7.5,27,1416,56.9,3.9,1010.8,1026.4,2354,1014.4,124,1021.6,10.9,9.5,1200,2.26,14.39,,,,,,3.1,1.6,4.9,-6.2,2.4,.4,.8,1.2,1.8,4,6.6,12.2,15.6,1.9,2.8,,.17
108,2017-02-18,-2.6,-7,624,2.9,1524,,,,,,,10.2,270,1458,6.2,320,1534,2.8,2460,-12.5,21,1358,49.4,2.5,1014.9,1027.3,855,1024.6,1459,1025.9,10.9,10,1200,2.17,14.56,,,,,,.6,0,.4,-9,0,.3,.9,1.3,1.8,3.9,6.5,12.1,15.5,1.8,2.5,,
108,2017-02-19,2.3,-3.4,647,5.7,1715,8.62,,,,,1,8.9,200,1712,4.5,160,1219,1.9,1678,-3.5,32,1217,68,4.9,1004.8,1025,17,1006.5,2357,1015.5,11,1.2,1100,1.55,5.12,,,,,,7,3.1,.3,-7.2,.3,.3,.8,1.3,1.7,3.9,6.5,12.1,15.5,1.1,1.5,1.5,
108,2017-02-20,-1.5,-5.2,2353,5.4,2,3.08,,,,,.5,12.3,290,1348,7.8,290,956,4.2,3609,-10.4,34,1423,53.8,3.2,1007.1,1029.1,2353,1006.1,109,1018,11,9.9,1200,2.21,14.19,,,,,,2.5,1.6,2.4,-7.6,1.9,1.4,1.5,1.7,1.8,3.9,6.4,12,15.4,1.6,2.3,,.67
108,2017-02-21,-.6,-7.6,712,6.9,1539,,,,,,,5.5,360,947,3.2,200,1459,1.6,1386,-13.8,22,1546,37.1,2.1,1018.4,1033.5,920,1024.7,2350,1029.4,11.1,9.9,1200,2.22,14.09,,,,,,4.5,1.5,1.1,-10.6,.3,.6,1.3,1.7,1.8,3.9,6.4,11.9,15.4,2.2,3.1,0,
108,2017-02-22,1.7,-.9,2353,2.9,913,10.92,,,,,5.1,10.2,250,2336,6.7,290,2341,2.7,2304,-4,30,55,70.8,4.8,1005.6,1024.8,1,1010.8,1723,1016.4,11.1,0,1200,.35,2.21,,,,,,9.9,8.1,.7,-.8,1,.9,1.3,1.7,1.8,3.9,6.4,11.9,15.4,.5,.7,5.1,
108,2017-02-23,-1.5,-4.2,2348,2.1,1448,,,,,,,11.6,250,1327,6.7,290,1430,3.8,3259,-9.5,33,1449,56.4,3,1008.4,1024,2355,1012.8,5,1019.3,11.1,10.2,1200,2.33,15.33,,,,,,1.1,.4,1.7,-5.9,1.7,1.5,1.7,1.9,1.8,3.8,6.3,11.8,15.3,1.9,2.7,,
108,2017-02-24,-.8,-5.8,558,4.4,1412,,,,,,,8.8,270,1435,5.5,250,1443,2.2,1891,-10.3,22,1310,51.3,2.9,1013.4,1026.1,807,1023,1643,1024.4,11.2,9,1200,2.29,14.28,,,,,,2.1,2.1,1.5,-8,.8,1,1.6,2,1.9,3.8,6.3,11.8,15.3,1.7,2.5,,
108,2017-02-25,2.6,-2.8,707,8.4,1522,,,,,,,9.8,290,1430,5.4,250,1436,2.3,2029,-4.3,32,1615,63.6,4.5,1011.1,1023.9,1,1019.5,1514,1021.9,11.2,10.1,1300,2.27,15.11,,,,,,1.8,1.8,3.2,-8.1,2.7,2,2,2.1,2,3.8,6.3,11.7,15.2,2.1,3,,
108,2017-02-26,3.6,-1.5,712,10.1,1443,,,,,,,8.2,270,1504,5.2,290,1521,2.1,1820,-6.5,19,1331,52.8,3.9,1014,1027.3,2352,1022,1,1024.8,11.3,10.3,1300,2.29,14.97,,,,,,.1,.1,4,-6.6,3.7,3.1,2.9,2.7,2.3,3.9,6.3,11.7,15.2,2.4,3.4,,
108,2017-02-27,3.7,-1.8,730,10.7,1416,,,,,,,7.3,290,1505,4,270,1713,1.8,1550,-10.1,18,1322,37.4,2.9,1016.4,1028.9,837,1025.4,1502,1027.2,11.3,10.6,1200,2.32,15.89,,,,,,0,0,4.2,-7.7,3.9,3.5,3.3,3.3,2.8,4,6.2,11.6,15.1,2.8,3.9,,
108,2017-02-28,5.6,-1.3,717,12.3,1504,,,,,,,7,230,1807,4.2,200,1813,2,1742,-7.1,23,1201,41.5,3.6,1013.9,1027.5,41,1021.9,1710,1024.6,11.3,9.8,1200,2.16,14.29,,,,,,2.1,.9,4.8,-6.6,4.4,3.9,3.7,3.6,3.3,4.2,6.2,11.6,15.1,2.6,3.7,,
108,2017-03-01,5,2,2321,11.4,1300,7.67,,,,,5,10.7,290,1536,5.9,270,1657,1.8,1587,-2.1,27,1340,65,5.4,1006,1022.3,1,1012.8,2356,1016.6,11.4,1.2,1200,1.55,6.72,,,,,,9.8,5.9,4.7,-.5,4.7,4.4,4.2,4.1,3.8,4.4,6.3,11.5,15.1,1.4,2,5.5,
108,2017-03-02,1.8,-1.1,2358,6.6,1646,2.92,,,,,.5,8.6,270,1448,5.7,250,1524,3.1,2679,-5.9,34,2109,59.5,4.1,1005.2,1020.5,2346,1011.9,306,1015.9,11.4,9.7,1200,2.37,15.81,,,,,,4.1,3.5,5.7,-4.4,5.3,5,4.8,4.5,4.3,4.6,6.3,11.5,15,2.1,3,,
108,2017-03-03,3.3,-3.1,715,10.4,1445,,,,,,,9.5,250,1619,5,270,1622,2.1,1787,-5.2,35,39,54.4,4.3,1009.6,1022.3,832,1018.2,1451,1020.2,11.5,10.5,1200,2.22,15.05,,,,,,1.3,.1,3.8,-7.7,4.2,4.2,4.4,4.5,4.4,4.8,6.3,11.4,14.9,2.1,3,,
108,2017-03-04,5.7,.1,651,12.7,1452,,,,,,,6.4,270,1550,3.9,290,1557,1.6,1398,-2.1,31,1350,60,5.2,1008.4,1020.8,900,1017.3,1653,1019,11.5,10.7,1200,2.32,15.33,,,,,,.1,.1,5.3,-5.3,5.2,4.9,4.7,4.6,4.6,5,6.4,11.3,14.9,2.4,3.4,,
108,2017-03-05,5.2,1.2,715,10.4,1433,3.17,,,,,.5,7.9,270,1918,4.9,270,1941,2.1,1844,.2,44,1330,71.6,6.2,1005.6,1019,515,1013.6,1551,1016.2,11.5,6.2,1200,1.94,10.86,,,,,,6.1,2.9,5.4,-3.3,5.5,5.2,5.1,5,4.9,5.2,6.5,11.2,14.8,1.8,2.5,.5,
108,2017-03-06,.1,-2.8,649,4,1,,,,,,,12.2,290,1250,6.7,290,1216,4,3467,-12.2,20,1409,41.3,2.5,1006,1018.3,2205,1014.2,1,1016.8,11.6,10.9,1200,2.52,17.51,,,,,,.5,.5,2.9,-4.9,3.9,4.6,5.1,5.2,5.2,5.4,6.6,11.2,14.8,2.8,4,0,
108,2017-03-07,-1.3,-4,707,2.9,1541,.42,,,,,0,12.7,270,555,6.5,320,1006,3.9,3368,-14.6,23,1352,37.5,2,1006,1018.2,945,1014.8,1712,1016.9,11.6,10.9,1200,2.51,17.54,,,,,,1,1,2.8,-5.3,2.8,3.3,4.1,4.6,4.9,5.5,6.7,11.2,14.8,2.4,3.4,,
108,2017-03-08,-.1,-5.3,508,5,1309,.58,,,,,0,12.1,250,1312,6.2,200,1458,3.1,2680,-9.4,28,1312,50.6,3.1,1003.9,1017.9,1,1011.9,1729,1014.7,11.7,8.1,1200,2.5,13.6,,,,,,2.8,2.8,1.4,-8.7,2.1,2.8,3.6,4.1,4.5,5.5,6.8,11.1,14.7,1.9,2.7,0,
108,2017-03-09,3.2,-2.7,409,10.7,1534,,,,,,,11.7,270,1625,7.3,200,1306,3.1,2703,-7.5,26,1524,47.3,3.5,1002.1,1015.3,2357,1009.3,1504,1012.7,11.7,10.5,1200,2.4,15.76,,,,,,.8,.8,3.7,-7.6,3.8,3.5,3.7,4,4.4,5.5,6.9,11.1,14.7,2.6,3.8,,
