지점,지점명,일시,최저기온(°C),최고기온(°C)
108,서울,2018-03-09,1.4,9.6
108,서울,2018-03-10,.7,9.7
108,서울,2018-03-11,2.7,12.2
108,서울,2018-03-12,2.2,15.5
108,서울,2018-03-13,5.2,18.8
108,서울,2018-03-14,13.6,22.1
108,서울,2018-03-15,8.4,16.6
108,서울,2018-03-16,3.6,12.2
108,서울,2018-03-17,.5,14
108,서울,2018-03-18,5.4,12.5
108,서울,2018-03-19,6.2,10.4
108,서울,2018-03-20,1.6,9.1
108,서울,2018-03-21,1.1,5.3
108,서울,2018-03-22,.6,11.6
108,서울,2018-03-23,1.8,12.5
108,서울,2018-03-24,4,13.1
108,서울,2018-03-25,4.6,16.9
108,서울,2018-03-26,5.3,18.1
108,서울,2018-03-27,7.7,20
108,서울,2018-03-28,9.4,19
108,서울,2018-03-29,11.8,21.1
108,서울,2018-03-30,9.8,21.9
108,서울,2018-03-31,9.3,20.1
108,서울,2018-04-01,11.7,18.5
108,서울,2018-04-02,14.9,23.7
108,서울,2018-04-03,14.9,21.2
108,서울,2018-04-04,9.5,18.2
108,서울,2018-04-05,6.7,9.5
108,서울,2018-04-06,3,8.6
108,서울,2018-04-07,1.4,8.6
108,서울,2018-04-08,.6,7.9
108,서울,2018-04-09,.1,15.4
108,서울,2018-04-10,6.9,21.9
108,서울,2018-04-11,8.7,17.3
108,서울,2018-04-12,6.8,19.6
108,서울,2018-04-13,8.3,19.3
108,서울,2018-04-14,7.5,14.8
108,서울,2018-04-15,5.6,14.2
108,서울,2018-04-16,4.9,18.8
108,서울,2018-04-17,6.8,20.1
108,서울,2018-04-18,6.2,19.3
108,서울,2018-04-19,7.4,20.5
108,서울,2018-04-20,11,26.3
108,서울,2018-04-21,12.3,25.6
108,서울,2018-04-22,10.7,21
108,서울,2018-04-23,8.4,10.7
108,서울,2018-04-24,8.9,16.1
108,서울,2018-04-25,5.7,23.3
108,서울,2018-04-26,10,22.1
108,서울,2018-04-27,9.7,23.3
108,서울,2018-04-28,10.5,21.7
108,서울,2018-04-29,9.4,22.9
108,서울,2018-04-30,14.1,25
108,서울,2018-05-01,17.8,23.3
108,서울,2018-05-02,8.7,19.7
108,서울,2018-05-03,6.9,14.7
108,서울,2018-05-04,8.8,20
108,서울,2018-05-05,11.6,24.6
108,서울,2018-05-06,15,20.7
108,서울,2018-05-07,14,25.5
108,서울,2018-05-08,11.6,22.9
108,서울,2018-05-09,9.2,21.8
108,서울,2018-05-10,11.3,21.4
108,서울,2018-05-11,11.9,21.3
108,서울,2018-05-12,11.8,16.1
108,서울,2018-05-13,12.7,20
108,서울,2018-05-14,11.9,24.5
108,서울,2018-05-15,15.4,29.3
108,서울,2018-05-16,21.8,24.4
108,서울,2018-05-17,18.8,23.5
108,서울,2018-05-18,12.2,19.3
108,서울,2018-05-19,10.3,24.7
108,서울,2018-05-20,11.5,22.6
108,서울,2018-05-21,11.3,23.7
108,서울,2018-05-22,15.4,23.2
108,서울,2018-05-23,13.6,23.3
108,서울,2018-05-24,11.2,23.7
108,서울,2018-05-25,13.8,26.2
108,서울,2018-05-26,14,29.6
108,서울,2018-05-27,17.3,24.7
108,서울,2018-05-28,16.2,29.1
108,서울,2018-05-29,19.1,25.9
108,서울,2018-05-30,15.8,24.7
108,서울,2018-05-31,14.2,27.6
108,서울,2018-06-01,17.5,30.2
108,서울,2018-06-02,17.6,30.1
108,서울,2018-06-03,16.9,30.8
108,서울,2018-06-04,18.9,27.5
108,서울,2018-06-05,17.7,29.2
108,서울,2018-06-06,18.4,27.9
108,서울,2018-06-07,17.8,29.4
108,서울,2018-06-08,18.5,27
108,서울,2018-06-09,18.9,30.1
108,서울,2018-06-10,18.3,24.9
108,서울,2018-06-11,18,23.9
108,서울,2018-06-12,16.6,27.1
108,서울,2018-06-13,18.3,27
108,서울,2018-06-14,18.8,25.1
108,서울,2018-06-15,17.2,27
108,서울,2018-06-16,16.3,28.7
108,서울,2018-06-17,18.9,27.5
108,서울,2018-06-18,19.9,30.8
108,서울,2018-06-19,19.1,27.2
108,서울,2018-06-20,19.1,28.4
108,서울,2018-06-21,19.4,28.7
108,서울,2018-06-22,18.2,32
108,서울,2018-06-23,20.9,28.9
108,서울,2018-06-24,20.1,32.1
108,서울,2018-06-25,21.3,32.9
108,서울,2018-06-26,20.2,26.9
108,서울,2018-06-27,19.1,25.5
108,서울,2018-06-28,20.6,27.3
108,서울,2018-06-29,21.9,29.1
108,서울,2018-06-30,21.6,27.9
108,서울,2018-07-01,21,22.8
108,서울,2018-07-02,20.6,25.3
108,서울,2018-07-03,22.5,32.6
108,서울,2018-07-04,24,31.8
108,서울,2018-07-05,23.4,29
108,서울,2018-07-06,21.5,27.1
108,서울,2018-07-07,19.5,29.2
108,서울,2018-07-08,17.7,28.1
108,서울,2018-07-09,20.1,24.2
108,서울,2018-07-10,20.4,26.5
108,서울,2018-07-11,24.4,29.5
108,서울,2018-07-12,25.1,28.2
108,서울,2018-07-13,24.7,30.9
108,서울,2018-07-14,24.6,31.9
108,서울,2018-07-15,24.5,33.2
108,서울,2018-07-16,24,34
108,서울,2018-07-17,23.9,32.1
108,서울,2018-07-18,23.7,33.2
108,서울,2018-07-19,23.2,34.1
108,서울,2018-07-20,24.6,34.7
108,서울,2018-07-21,24.9,36.9
108,서울,2018-07-22,25.3,38
108,서울,2018-07-23,29.2,35.7
108,서울,2018-07-24,27.2,36.8
108,서울,2018-07-25,27.7,34.1
108,서울,2018-07-26,27.3,33.7
108,서울,2018-07-27,27.2,35.4
108,서울,2018-07-28,28,35.2
108,서울,2018-07-29,26.4,36.7
108,서울,2018-07-30,26.2,36.9
108,서울,2018-07-31,27.8,38.3
108,서울,2018-08-01,27.8,39.6
108,서울,2018-08-02,30.3,37.9
108,서울,2018-08-03,30,37.9
108,서울,2018-08-04,28,34.9
108,서울,2018-08-05,27.2,33.9
108,서울,2018-08-06,28.3,35.3
108,서울,2018-08-07,26.8,35.9
108,서울,2018-08-08,27.6,35.3
108,서울,2018-08-09,27.1,32.5
108,서울,2018-08-10,25.7,36.8
108,서울,2018-08-11,26.4,36
108,서울,2018-08-12,27.2,35.3
108,서울,2018-08-13,26.7,34.4
108,서울,2018-08-14,27.7,37.2
108,서울,2018-08-15,28.3,38
108,서울,2018-08-16,24.1,35.6
108,서울,2018-08-17,21.7,33.8
108,서울,2018-08-18,21.5,32.1
108,서울,2018-08-19,23,34.4
108,서울,2018-08-20,25.1,33.3
108,서울,2018-08-21,23.4,31
108,서울,2018-08-22,23.4,37.6
108,서울,2018-08-23,25.7,32.2
108,서울,2018-08-24,23.2,26.3
108,서울,2018-08-25,22.7,29.3
108,서울,2018-08-26,20.3,29
108,서울,2018-08-27,20.2,24.9
108,서울,2018-08-28,22.5,26.1
108,서울,2018-08-29,22.7,27.4
108,서울,2018-08-30,23.9,28.2
108,서울,2018-08-31,22.8,30.3
108,서울,2018-09-01,20.8,30.9
108,서울,2018-09-02,20.1,29.6
108,서울,2018-09-03,21.4,25.8
108,서울,2018-09-04,20,27.8
108,서울,2018-09-05,19.6,28.5
108,서울,2018-09-06,20.9,28.2
108,서울,2018-09-07,19.1,25.5
108,서울,2018-09-08,15.9,27.7
108,서울,2018-09-09,15.6,28.9
108,서울,2018-09-10,18.6,28.4
108,서울,2018-09-11,16.8,26.1
108,서울,2018-09-12,16.8,28.2
108,서울,2018-09-13,20.3,28.3
108,서울,2018-09-14,20.3,26.8
108,서울,2018-09-15,21,26
108,서울,2018-09-16,21,23.9
108,서울,2018-09-17,18.5,27.7
108,서울,2018-09-18,17.7,26.5
108,서울,2018-09-19,18.9,26.6
108,서울,2018-09-20,17.8,20.1
108,서울,2018-09-21,17.6,21.9
108,서울,2018-09-22,17.2,25.5
108,서울,2018-09-23,15.6,25.3
108,서울,2018-09-24,14.2,22.1
108,서울,2018-09-25,10.8,24.3
108,서울,2018-09-26,16.2,24.8
108,서울,2018-09-27,13.2,25
108,서울,2018-09-28,14.3,22.2
108,서울,2018-09-29,14.6,27
108,서울,2018-09-30,14,21.6
108,서울,2018-10-01,13,19.7
108,서울,2018-10-02,10.3,22
108,서울,2018-10-03,11.2,24.2
108,서울,2018-10-04,13,25.6
108,서울,2018-10-05,15.7,19
108,서울,2018-10-06,16.3,21.7
108,서울,2018-10-07,12.3,21.1
108,서울,2018-10-08,9.2,20.9
108,서울,2018-10-09,10.7,19.8
108,서울,2018-10-10,7.9,16.7
108,서울,2018-10-11,6.1,13.9
108,서울,2018-10-12,5.2,17.4
108,서울,2018-10-13,6.1,19.8
108,서울,2018-10-14,6.8,20.3
108,서울,2018-10-15,10.9,21
108,서울,2018-10-16,9.9,20.3
108,서울,2018-10-17,8.4,18.6
108,서울,2018-10-18,7.5,19
108,서울,2018-10-19,7.2,20.4
108,서울,2018-10-20,6.9,21.4
108,서울,2018-10-21,7.2,21.1
108,서울,2018-10-22,8.8,20.6
108,서울,2018-10-23,9.8,16.9
108,서울,2018-10-24,7.6,18.7
108,서울,2018-10-25,7,21.2
108,서울,2018-10-26,9.9,14.7
108,서울,2018-10-27,6.2,11.6
108,서울,2018-10-28,5.2,13.5
108,서울,2018-10-29,3.4,11.7
108,서울,2018-10-30,.7,11.6
108,서울,2018-10-31,3,12.6
108,서울,2018-11-01,2.5,15.2
108,서울,2018-11-02,4,19
108,서울,2018-11-03,5,19.1
108,서울,2018-11-04,5.3,19.4
108,서울,2018-11-05,6.6,18.3
108,서울,2018-11-06,8,17.5
108,서울,2018-11-07,10.3,15.7
108,서울,2018-11-08,10.5,14.7
108,서울,2018-11-09,9.5,15.4
108,서울,2018-11-10,8.8,17.1
108,서울,2018-11-11,5.4,10.9
108,서울,2018-11-12,3.1,15.1
108,서울,2018-11-13,4.1,15.4
108,서울,2018-11-14,4.8,16.6
108,서울,2018-11-15,4.7,16.2
108,서울,2018-11-16,4.2,14.5
108,서울,2018-11-17,.6,11.4
108,서울,2018-11-18,1.9,10.7
108,서울,2018-11-19,3.3,11.3
108,서울,2018-11-20,0,12.7
108,서울,2018-11-21,3.1,8.2
108,서울,2018-11-22,-1.3,7.1
108,서울,2018-11-23,-3.1,7.6
108,서울,2018-11-24,.3,3.8
108,서울,2018-11-25,1.3,9.8
108,서울,2018-11-26,1.6,13.6
108,서울,2018-11-27,3.1,12.5
108,서울,2018-11-28,2.1,11.1
108,서울,2018-11-29,.6,6.7
108,서울,2018-11-30,-1.5,8
108,서울,2018-12-01,.8,12.4
108,서울,2018-12-02,2.8,11.8
108,서울,2018-12-03,9.3,13.5
108,서울,2018-12-04,-.3,11.8
108,서울,2018-12-05,-4.3,3.4
108,서울,2018-12-06,-1,6.8
108,서울,2018-12-07,-9.6,-1.1
108,서울,2018-12-08,-11.4,-4.4
108,서울,2018-12-09,-11.8,-2.1
108,서울,2018-12-10,-8.1,4.6
108,서울,2018-12-11,-2.4,2.9
108,서울,2018-12-12,-5,2.4
108,서울,2018-12-13,-5.9,2.1
108,서울,2018-12-14,-7.8,.6
108,서울,2018-12-15,-7.8,3.2
108,서울,2018-12-16,-2.6,2.1
108,서울,2018-12-17,-1.5,5.9
108,서울,2018-12-18,-2.8,7.4
108,서울,2018-12-19,1.3,9.5
108,서울,2018-12-20,-1.1,10.4
108,서울,2018-12-21,.4,9.8
108,서울,2018-12-22,2.9,12.4
108,서울,2018-12-23,-3.4,7.5
108,서울,2018-12-24,-5.9,3.1
108,서울,2018-12-25,-4,5.2
108,서울,2018-12-26,-7.1,3
108,서울,2018-12-27,-12.5,-6.5
108,서울,2018-12-28,-14.4,-6.6
108,서울,2018-12-29,-10.5,-3
108,서울,2018-12-30,-11.3,-.9
108,서울,2018-12-31,-10.5,-.5
